"﻿""Story Primary ID""",Story ID,User Primary ID,User ID,Gender,Age,Title,Account Created Date,Interest,ADL Flag,Event Title,Event Category,Event Flag,Mental Illness Prevalance by Age,Mental Illness Prevalance by Gender,Mental Illness Prevalance by Age and Gender,language-google,language-tika,translated title,Object_Recognized,captions,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,Location name,Lng.,Lat.
127086,STY1660553173,9349,USR1633599973,female,21,The Taliban declared 24 Asad as a public holiday on the occasion of the first anniversary,2021-07-10 15:16:00,one year of the taliban's domination,1,Tokyo Olympics Begins Without Spectators ,Sports ,0,30,25,7,en,en,The Taliban declared 24 Asad as a public holiday on the occasion of the first anniversary,"['comic book', 'military uniform']","['a group of people standing around a table .', 'a group of people standing around a table', 'a group of people standing around a table with a cake .']",0.0038478132337331,2.0603882148861885e-05,7.56377776269801e-05,0.0033186136279255,0.0006350753246806,0.0002448726154398,0.0001405377261107,Islamic Republic of Afghanistan,66.0,33.0
127078,STY1660552482,73889,USR1660552362,,22,Umang,2022-08-15 14:02:00,college life,0,,,0,30,21,6,fr,fr,Umang,"['stage', 'king penguin, Aptenodytes patagonica']","['a group of young people sitting on a bench .', 'a group of people sitting on a bench in front of a building .', 'a group of people sitting on a bench in front of a wall .']",0.0021395210642367,2.0290831344027538e-06,0.0001057072076946,0.0001492019655415,0.0006361245177686,4.625297515303828e-05,3.358846515766345e-05,Marine Drive,-122.67514,47.58871
127061,STY1660550881,37259,USR1652796315,,21,National Liberation Day of Korea 2022,2022-05-17 19:35:00,"national liberation day of korea, (gwangbokjeol), korean independence day, national holidays",1,US passes 1 million Covid-19 Deaths ,Health ,0,30,21,6,en,en,National Liberation Day of Korea 2022,"['flagpole, flagstaff', 'street sign']","['an airplane is parked on the tarmac at an airport .', 'an airplane is parked on the runway at the airport .', 'an airplane is parked on the runway at an airport .']",0.0030371565371751,1.0817776455951387e-05,0.0001822110352804,0.0017438749782741,0.0002090741618303,5.280840559862554e-05,0.0001198641475639,Republic of Korea,127.75,36.5
127058,STY1660550744,71819,USR1660337948,female,12,AMBANI’s INDEPENDENCE DAY CELEBRATION 🇮🇳🇮🇳❤️,2022-08-13 02:29:00,"#ambani, #antila, #bollywood #legend, #bollywood, #bollywood celebrities, #bollywood movie, #bollywoodl, #independenceday, #independenceday75years2022, #independence",1,,,0,45,51,23,en,en,AMBANI’s INDEPENDENCE DAY CELEBRATION 🇮🇳🇮🇳❤️,"['torch', 'bow']","['a group of people standing next to each other .', 'a group of people standing next to each other holding a frisbee .', 'a group of people standing next to each other in a field .']",0.0033355371560901,1.2312667422520462e-05,0.0001713552483124,0.001184364547953,0.0006088149966672,5.635426350636408e-05,0.0001621250994503,British Indian Ocean Territory,72.0,-6.0
127057,STY1660550700,34743,USR1651846802,,20,How was the first Independence Day celebrated?,2022-06-05 19:50:00,"how was the first independence day celebrated?, 15th august, 75th independence day, happy independence day, happy independence day 🇮🇳, tirangaa",1,,,0,30,21,6,en,en,How was the first Independence Day celebrated?,"['stage', 'scoreboard']","['a group of people standing in a field flying kites .', 'a group of people standing in a field .', 'a group of people standing in a field flying kites']",0.0005835912888869,1.5200371308310423e-06,2.9840168281225488e-05,0.0001530939625808,0.0001477842015447,2.05662872758694e-05,1.2758641787513623e-05,British Indian Ocean Territory,72.0,-6.0
127047,STY1660549137,71819,USR1660337948,female,12,Boycott Pathan - threat to SRK💯🎬,2022-08-13 02:29:00,"#boycott, #lalsinghchaddha, #rakshabandhan, #movies, #boycottbollywood, #srk, #deepika, #bollywood, #bollywood celebrities, #bollywood movie, #bollywoodl, #bollywoodmusic, #boycottpathan, #twitter",1,,,0,45,51,23,en,en,Boycott Pathan - threat to SRK💯🎬,"['book jacket, dust cover, dust jacket, dust wrapper', 'comic book']","['a man holding a baseball bat in his hands .', 'a man holding a baseball bat in his right hand .', 'a man holding a baseball bat in his hands']",0.0808451026678085,4.686332249548286e-05,0.00736476900056,0.0040315128862857,0.0213186778128147,0.0001285879552597,0.0006571756093762,Gyeongsangbuk-do,128.75,36.33333
127040,STY1660548583,71820,USR1660339149,male,21,“HAR GHAR TIRANGA” - INDEPENDENCE DAY🇮🇳🇮🇳🇮🇳,2022-08-13 02:49:00,"#happyday, #happyindependenceday, #august, #india, #indianarmy, #15thaugust, #flag, #harghartrianga",1,,,0,30,15,4,en,en,“HAR GHAR TIRANGA” - INDEPENDENCE DAY🇮🇳🇮🇳🇮🇳,"['flagpole, flagstaff']","['a kite flying in the sky over a field .', 'a kite flying in the sky over a park .', 'a kite flying in the sky over a field']",0.0022785260807722,6.60961131870863e-06,0.0001156742146122,0.0007014206494204,0.0004628732858691,3.706809729919769e-05,6.776701775379479e-05,British Indian Ocean Territory,72.0,-6.0
127036,STY1660548034,32675,USR1650434732,,21,Unsealed court documents show the FBI was looking for evidence Trump violated the Espionage ..,2022-04-20 11:35:00,the conversation,1,,,0,30,21,6,en,en,Unsealed court documents show the FBI was looking for evidence Trump violated the Espionage ..,"['theater curtain, theatre curtain', 'suit, suit of clothes']","['a couple of men standing next to each other .', 'a couple of men standing next to each other in a room .', 'a man and a woman standing in front of a mirror .']",0.0009521014872007,2.220301894340082e-06,7.752731471555308e-05,0.0001008181643555,0.0002023131819441,2.0592764485627413e-05,2.9040316803730093e-05,Florida,-82.5001,28.75054
127030,STY1660547606,28729,USR1646386582,,12,PM Modi at Red Fort today🇮🇳🇮🇳🇮🇳,2022-04-03 15:06:00,"narendra modi, red fort",0,,,0,45,49,22,en,en,PM Modi at Red Fort today🇮🇳🇮🇳🇮🇳,"['torch', 'monastery']","['a group of people standing next to each other .', 'a group of people standing in front of a building .', 'a group of people standing next to each other in front of a building .']",0.0019246506271883,2.380891146458453e-06,0.0001137347571784,0.0001785371860023,0.0005171622615307,3.681757516460493e-05,4.163797711953521e-05,Fort Bend County,-95.77089,29.52749
127029,STY1660547469,448,USR1612177534,male,69,Ustad Amir Khan,2021-01-02 16:35:00,music,1,,,0,14,15,2,en,en,Ustad Amir Khan,"['rifle', 'assault rifle, assault gun']","['a man in a suit and tie sitting on a chair .', 'a man in a suit and tie sitting on a bench .', 'a man in a suit and tie sitting on a chair']",0.0026312584523111,7.831295988580678e-06,7.893898873589933e-05,0.0015268611023202,0.000551582314074,1.811580295907333e-05,0.000155989502673,British Indian Ocean Territory,72.0,-6.0
127028,STY1660547287,32675,USR1650434732,,21,The Taliban shifts tactics in its determination to control and oppress women,2022-04-20 11:35:00,the conversation,1,,,0,30,21,6,en,en,The Taliban shifts tactics in its determination to control and oppress women,"['barbershop', 'cinema, movie theater, movie theatre, movie house, picture palace']","['a man standing on a sidewalk talking on a cell phone .', 'a man standing on a sidewalk talking on a phone .', 'a man standing on a street corner talking on a cell phone .']",0.0029184655286371,2.2929298211238347e-05,0.000135506314109,0.0029367690440267,0.0006662532687187,0.0001399138418491,0.0003952448023483,Islamic Republic of Afghanistan,66.0,33.0
127023,STY1660546669,33982,USR1651062790,,20,Celebrating 75 years of Independence,2022-04-27 18:03:00,"independence day, 76 independence day",1,Twitter Announces Elon Musk Will Buy Twitter for $44 Billion ,News ,0,30,21,6,en,en,Celebrating 75 years of Independence,"['hair slide', 'packet']","['a pair of scissors sitting on top of a table .', 'a pair of scissors sitting on top of a wooden table .', 'a pair of shoes sitting on top of a wooden bench .']",0.0020292026456445,1.436764341633534e-05,8.930342301027849e-05,0.0011460989480838,0.0005381235969252,0.0001118937507271,0.000258012820268,British Indian Ocean Territory,72.0,-6.0
127019,STY1660546317,32675,USR1650434732,,21,"Yes, Africa’s informal sector has problems, but the answer isn’t to marginalise it",2022-04-20 11:35:00,the conversation,1,,,0,30,21,6,en,en,"Yes, Africa’s informal sector has problems, but the answer isn’t to marginalise it","['jinrikisha, ricksha, rickshaw', 'minibus']","['a group of people walking down a street .', 'a crowd of people walking down a street .', 'a group of people walking down a street next to tall buildings .']",0.0025793823879212,4.875726972386474e-06,7.62774288887158e-05,0.0016501481877639,0.0003930270613636,2.7567244615056552e-05,4.653559881262481e-05,Central African Republic,21.0,7.0
127010,STY1660545658,73332,USR1660491962,,22,Environment,2022-08-14 21:16:00,travelling,0,,,0,30,21,6,en,en,Environment,"['moped', 'motor scooter, scooter']","['a group of motorcycles parked next to each other .', 'a group of motorcycles parked on the side of a road .', 'a group of motorcycles parked on the side of the road .']",0.0006191827123984,1.3344819080884918e-06,2.3539370886282995e-05,0.0001165528883575,0.0001386055955663,2.8708183890557848e-05,1.2754456292896066e-05,Blue Earth County,-94.06703,44.03459
127008,STY1660545562,8095,USR1627371213,male,26,India at 75 | The saga of a nation that defied time and notions and brought hope to humanity,2021-07-27 13:03:00,"Technology, History, Food, Entertainment, Sports, Environment, Science, Inequality, Education, Health, Politics, Economy, Climate change ",1,,,0,25,15,4,en,en,India at 75 | The saga of a nation that defied time and notions and brought hope to humanity,"['flagpole, flagstaff']","['a man flying a kite in a cloudy sky .', 'a man is flying a kite in the sky .', 'a man is flying a kite in a field .']",0.0009108193917199,7.337402166740503e-06,0.0001116862040362,0.0002846604038495,0.0001344270713161,2.279875843669288e-05,9.308804146712646e-05,British Indian Ocean Territory,72.0,-6.0
127002,STY1660544769,8095,USR1627371213,male,26,India at 75 | The saga of a nation that defied time and notions and brought hope to humanity,2021-07-27 13:03:00,"75th independence day, india",1,,,0,25,15,4,en,en,India at 75 | The saga of a nation that defied time and notions and brought hope to humanity,"['flagpole, flagstaff']","['a man flying a kite in a cloudy sky .', 'a man is flying a kite in the sky .', 'a man is flying a kite in a field .']",0.0009559550089761,1.900022198242368e-06,5.857456199009903e-05,0.0001036381436279,0.0002220675814896,2.1552134057856165e-05,2.0262878024368547e-05,British Indian Ocean Territory,72.0,-6.0
126999,STY1660544390,11045,USR1637258628,others,22,Salute to those who shed their blood for our freedom.🇮🇳🫡,2021-11-18 23:33:00,"bollywood, bollywood music, bollywood style, bollywood fashion, bollywood life, bollywood news, bollywood gossip, bollywood movie, bollywood dance, bollywood movies",0,,,0,30,21,6,en,en,Salute to those who shed their blood for our freedom.🇮🇳🫡,"['military uniform', 'sweatshirt']","['a couple of women standing next to each other .', 'a couple of women standing next to each other holding wii controllers .', 'a couple of women standing next to each other holding a nintendo wii game controller .']",0.0030496828258037,1.2147817869845312e-05,0.000228606921155,0.0012918333522975,0.0005094492225907,0.0001060035720001,0.0002148453349946,British Indian Ocean Territory,72.0,-6.0
126996,STY1660543959,3618,USR1617617002,male,25,"3. Rare pictures of India's Freedom Fighters - Part 3; Mahatma Gandhi, Tagore & more",2021-05-04 15:33:00,"independence day, india, freedom struggle",1,,,0,30,15,4,en,en,"3. Rare pictures of India's Freedom Fighters - Part 3; Mahatma Gandhi, Tagore & more","['barbershop', 'park bench']","['a black and white photo of a group of people sitting on a couch .', 'a black and white photo of a man sitting on a couch', 'a black and white photo of a man sitting on a couch .']",0.000842232897412,4.029268438898725e-06,0.000114431422844,0.0002095136005664,0.0001776558347046,2.2901676857145503e-05,3.6205718060955405e-05,British Indian Ocean Territory,72.0,-6.0
126990,STY1660543098,10534,USR1636448509,male,45,"Afghanistan, UNICEF crisi mondiale fra le più complesse",2021-09-11 14:31:00,afghanistan,1,,,0,25,15,4,it,it,"Afghanistan, UNICEF World Crisis Among the Most Complex","['abaya', 'cloak']","['a man sitting in front of a laptop computer .', 'a man sitting in a chair with a laptop .', 'a man sitting in front of a laptop computer']",0.0017215670086443,6.471807864727452e-06,0.0001066124168573,0.0010061661014333,0.000373859249521,4.1087721911026165e-05,0.0001979983644559,Islamic Republic of Afghanistan,66.0,33.0
126987,STY1660542796,3618,USR1617617002,male,25,"Rare pictures of India's Freedom Fighters - Part 1, Rani of Jhansi to Netaji",2021-05-04 15:33:00,"independence day, subash chandra bose, rani of jhansi",1,,,0,30,15,4,en,en,"Rare pictures of India's Freedom Fighters - Part 1, Rani of Jhansi to Netaji","['four-poster', 'quilt, comforter, comfort, puff']","['a woman sitting on a bed with a teddy bear .', 'a woman is sitting on a bed with a teddy bear .', 'a woman sitting on a bed with a teddy bear']",0.0008671411196701,7.507986538257683e-06,8.412798342760652e-05,0.0005067013553343,0.0003068992518819,3.39830839948263e-05,9.19695885386318e-05,West Bengal,88.0,24.0
126984,STY1660542679,10534,USR1636448509,male,45,"Afghanistan, UNICEF: escludere donne da istruzione avrà impatto su PIL",2021-09-11 14:31:00,afghanistan,1,,,0,25,15,4,it,it,"Afghanistan, UNICEF: excluding women from education will impact GDP","['library', 'bookshop, bookstore, bookstall']","['a man sitting on a couch with a laptop .', 'a man sitting on a couch with a book and a laptop .', 'a woman sitting on a couch with a book and a laptop .']",0.0013936157338321,1.0382821528764907e-05,8.069100294960663e-05,0.0009397934773005,0.0003877841227222,7.199627725640312e-05,0.0002563674352131,Islamic Republic of Afghanistan,66.0,33.0
126978,STY1660541684,68486,USR1659802173,female,20,Top movies to watch this INDEPENDENCE DAY 🇮🇳,2022-06-08 21:39:00,"movies, movies suggestions, independence day, 75th independence day, bollywood, bollywood movies",1,,,0,30,25,7,en,en,Top movies to watch this INDEPENDENCE DAY 🇮🇳,"['comic book', 'book jacket, dust cover, dust jacket, dust wrapper']","['a group of stuffed animals sitting next to each other .', 'a group of stuffed animals sitting on top of each other .', 'a group of stuffed animals sitting on top of a sign .']",0.0007812670664861,4.132134563405998e-06,9.58759555942379e-05,0.0002285306400153,0.000121086348372,2.5613662728574127e-05,3.767170710489154e-05,British Indian Ocean Territory,72.0,-6.0
126977,STY1660541042,32675,USR1650434732,,21,How Salman Rushdie has been a scapegoat for complex historical differences,2022-04-20 11:35:00,the conversation,1,,,0,30,21,6,en,en,How Salman Rushdie has been a scapegoat for complex historical differences,"['bow tie, bow-tie, bowtie', 'suit, suit of clothes']","['a man in a suit and tie is smiling .', 'a man in a suit and tie standing in front of a microphone .', 'a man in a suit and tie standing in a room .']",0.0094331167638301,2.861877146642655e-05,0.0003919130540452,0.0036728717386722,0.0009487809147685,0.0002639727026689,9.871047222986816e-05,Buffalo County,-99.07497,40.85515
126975,STY1660540866,3829,USR1617893753,male,43,From horrors of Partition to Independent India’s one of the greatest success stories,2021-08-04 20:25:00,"milkha singh, celebrating 75 years of india's independence, partition, horrors of partition, commonwealth games, india, pakistan, independence, independent india",1,,,0,25,15,4,en,en,From horrors of Partition to Independent India’s one of the greatest success stories,"['torch', 'basketball']","['a group of young men playing a game of basketball .', 'a group of young men playing a game of frisbee .', 'a group of young men standing next to each other .']",0.0015844437293708,6.671394203294767e-06,0.0001681274006841,0.0005019757663831,0.0003244748513679,4.512551095103845e-05,0.0001089768993551,Muzaffargarh,71.19379,30.07258
126974,STY1660540862,29389,USR1648142221,male,20,EVOLUTION OF TIRANGA 🇮🇳,2022-03-24 22:47:00,"independence day, independence, freedom, flags, evolution",1,Taliban Bans Girls From Attending School ,News ,0,30,15,4,en,en,EVOLUTION OF TIRANGA 🇮🇳,"['web site, website, internet site, site']","['a bunch of different types of remotes in a box .', 'a group of people standing in front of a sign .', 'a bunch of different types of remotes in a box']",0.0043216296471655,3.777535312110558e-05,0.0002058729005511,0.002585443900898,0.0007598414667882,0.0001051680010277,0.000132223663968,British Indian Ocean Territory,72.0,-6.0
126973,STY1660540760,58507,USR1657967151,male,21,Breng Valley,2022-07-16 15:55:00,"kashmir, unexplored, kashmir valley",1,,,0,30,15,4,en,en,Breng Valley,"['valley, vale', 'lakeside, lakeshore']","['a group of people standing on top of a lush green field .', 'a group of people standing on top of a lush green hillside .', 'a group of people standing on top of a grass covered field .']",0.0003920249582733,1.7535689948999789e-06,3.8668367778882384e-05,9.255897748516873e-05,0.0001036715621012,1.6707825125195086e-05,1.58944858412724e-05,Azad Jammu and Kashmir,73.9104,33.94718
126971,STY1660540208,9349,USR1633599973,female,21,Happy Independence day 🇮🇳,2021-07-10 15:16:00,happy independence day,1,Tokyo Olympics Begins Without Spectators ,Sports ,0,30,25,7,en,en,Happy Independence day 🇮🇳,"['jigsaw puzzle', 'toyshop']","['a room filled with lots of stuffed animals .', 'a room filled with lots of furniture and a window .', 'a room filled with lots of furniture and a tv .']",0.0052279983647167,5.147293450136203e-06,0.0001639417168917,0.0004434265720192,0.0005382461822591,0.0003319023235235,7.256714161485434e-05,British Indian Ocean Territory,72.0,-6.0
126967,STY1660539148,71537,USR1660314785,,23,भारतीय स्वतंत्रता संग्राम की महिलाएं,2022-12-08 20:03:00,"women, independence day, freedom struggle",0,Brittney Griner Released From Russian Prison in Prisoner Exchange ,Sports ,0,30,21,6,hi,hi,Women of Indian Freedom Struggle,"['prison, prison house', ""plunger, plumber's helper""]","['a group of people standing next to each other .', 'a group of people posing for a picture .', 'a group of people posing for a photo']",0.0021172210108488,1.1236190402996726e-05,0.0001057334156939,0.0011277447920292,0.0004592286713887,9.732093894854188e-05,0.0002455983776599,Federal Republic of Germany,10.5,51.5
126957,STY1660537388,63645,USR1658995742,,23,Independence day.,2022-07-28 13:39:00,15th august,1,Russia Announces it Will Withdraw From the International Space Station by 2024 ,News ,0,30,21,6,en,en,Independence day.,"['orange', 'plastic bag']","['a boat that is sitting in the water .', 'a boat that is floating in the water .', 'a boat that is floating in the water']",0.0004197006928734,1.2159697462266197e-06,2.514184234314598e-05,0.0001015003508655,0.0001165142166428,1.5050876754685303e-05,1.1068671483371872e-05,British Indian Ocean Territory,72.0,-6.0
126955,STY1660536847,70116,USR1660054538,female,21,🇮🇳Tryst with Destiny - Jawaharlal Nehru🇮🇳,2022-09-08 19:45:00,"independence day, tryst with destiny, nehru speech, indian independence",1,Liz Truss Appointed New British Prime Minister ,Politics ,1,30,25,7,en,en,🇮🇳Tryst with Destiny - Jawaharlal Nehru🇮🇳,"['pick, plectrum, plectron', 'volleyball']","['a woman holding a frisbee in her hand .', 'a man holding a frisbee in his hand .', 'a man holding a frisbee in his hand']",0.0006678282516077,2.6834659365704283e-06,0.0001077673077816,8.72696764417924e-05,0.0001492244482506,1.7720425603329204e-05,3.3497744880151004e-05,British Indian Ocean Territory,72.0,-6.0
126950,STY1660535668,34600,USR1651665373,male,61,PM direct interaction,2022-04-05 17:26:00,independent day,0,,,0,14,15,2,en,en,PM direct interaction,"['book jacket, dust cover, dust jacket, dust wrapper', 'paper towel']","['a bunch of ties hanging on a wall .', 'a bunch of ties hanging on a wall', 'a bunch of ties are hanging on a wall']",0.0004437460447661,1.2081304703315254e-06,2.4317489078384824e-05,8.337176404893398e-05,0.0001286011975025,1.5841385902604088e-05,1.209437868965324e-05,Fort Bend County,-95.77089,29.52749
126949,STY1660535536,70116,USR1660054538,female,21,🇮🇳🤍Quotes by  prominent  Indian Freedom Fighters🤍 🇮🇳,2022-09-08 19:45:00,"independence day, freedom fighters, india",1,Liz Truss Appointed New British Prime Minister ,Politics ,1,30,25,7,en,en,🇮🇳🤍Quotes by  prominent  Indian Freedom Fighters🤍 🇮🇳,"['envelope', 'packet']","['a birthday cake that has been decorated with flowers .', 'a birthday cake that has been decorated with stars .', 'a birthday cake that has been decorated with flowers']",0.0014145080931484,4.43804719907348e-06,0.0001359176967525,0.0002067618625005,0.0001883720251498,7.0403897552751e-05,5.05628740938846e-05,Moisés Gandhi,-92.17306,16.82667
126933,STY1660531048,21,USR1605632983,male,44,"When Tricolour first hoisted at United Nations. August 15, 1947",2020-11-17 22:39:00,"national flag, independence day",1,,,0,25,15,4,en,en,"When Tricolour first hoisted at United Nations. August 15, 1947","['flagpole, flagstaff']","['a crowd of people standing on top of a lush green field .', 'a crowd of people standing in front of a large building .', 'a crowd of people standing on top of a field flying kites .']",0.0005898338858969,1.2974900300832817e-06,3.0346020139404573e-05,0.0001069355785148,0.0001498114143032,2.252270860481076e-05,1.2205193343106656e-05,Lake Success,-73.71763,40.77066
126931,STY1660529786,11400,USR1637841970,male,31,आइटीबीपी के इंस्पेक्टर जनरल ईश्वर सिंह दुहन अति उत्कृष्ट सेवा पदक से हुए सम्मानित,2021-11-25 17:36:00,"itbp, chandigarh, panchkula",0,,,0,25,15,4,hi,hi,Inspector General Ishwar Singh Dushan of ITBP honoured with Outstanding Service Medal,['military uniform'],"['a group of men in uniform standing next to each other .', 'a group of men in uniform standing next to each other', 'a group of men in uniform standing next to each other in a field .']",0.0010462456848472,1.023224012897117e-05,0.0001090450896299,0.0005057700909674,0.0002497025125194,4.082922896486707e-05,0.0001764858025126,River Nile,33.2,19.0
126930,STY1660529492,20,USR1605631888,male,45,More from the Red Fort,2020-11-17 22:21:00,"india, celebrations",0,,,0,25,15,4,en,en,More from the Red Fort,"['shower cap', 'wool, woolen, woollen']","['a young boy holding a teddy bear in his hands .', 'a young boy holding a teddy bear in his arms .', 'a young boy holding a teddy bear in his hands']",0.0006767419399693,1.9078752302448265e-06,4.338832877692767e-05,0.0001029883278533,0.000141801443533,5.980465721222572e-05,1.7092099369619973e-05,British Indian Ocean Territory,72.0,-6.0
126929,STY1660529290,9222,USR1632728553,male,23,More from the celebrations,2021-09-27 13:12:00,"india, independence day",0,,,0,30,15,4,en,en,More from the celebrations,"['shower cap', 'wool, woolen, woollen']","['a young boy holding a teddy bear in his hands .', 'a young boy holding a teddy bear in his arms .', 'a young boy holding a teddy bear in his hands']",0.0003910328960046,1.3215850458436762e-06,2.28953649639152e-05,8.952392090577632e-05,0.0001001919517875,1.988878830161412e-05,1.1858079233206809e-05,British Indian Ocean Territory,72.0,-6.0
126928,STY1660528909,9222,USR1632728553,male,23,"Endometriosis is as common as diabetes, it’s time to talk about it",2021-09-27 13:12:00,"Health, endometriosis",1,,,0,30,15,4,en,en,"Endometriosis is as common as diabetes, it’s time to talk about it","['packet', 'carton']","['a person holding a pair of scissors in their hands .', 'a person holding a pair of scissors in their hand .', 'a person holding a pair of scissors in their hands']",0.0013931135181337,1.0605529496388044e-05,7.331109372898936e-05,0.0007740632863715,0.000418389274273,8.080935367615893e-05,0.0001891035499284,Cherry County,-101.11858,42.54493
126924,STY1660527259,20,USR1605631888,male,45,Happy Independence Day,2020-11-17 22:21:00,"india, independence day, freedom",0,,,0,25,15,4,en,en,Happy Independence Day,['umbrella'],"['a bunch of umbrellas that are in the grass .', 'a bunch of umbrellas that are on a table .', 'a bunch of umbrellas that are on a table']",0.0004398416785988,1.250729269486328e-06,2.456605216138996e-05,9.081867756322026e-05,0.0001115802806452,1.94272961380193e-05,1.1290961992926896e-05,British Indian Ocean Territory,72.0,-6.0
126922,STY1660526874,33262,USR1650593818,,30,"If there is an Aussie gem, it’s The Great Gatsby!",2022-04-22 07:46:00,movies,1,,,0,25,21,5,en,en,"If there is an Aussie gem, it’s The Great Gatsby!","['comic book', 'book jacket, dust cover, dust jacket, dust wrapper']","['a group of men standing next to each other .', 'a group of people sitting around a table .', 'a group of men standing next to each other in a room .']",0.0004871034179814,1.4000355577081791e-06,3.7594229070236906e-05,7.579735392937437e-05,0.0001364065246889,1.709328716970049e-05,1.314361725235358e-05,Commonwealth of Australia,135.0,-25.0
126921,STY1660526344,33260,USR1650592446,,37,Rabbit-Proof Fence is a gem of Aussie cinema!,2022-04-22 07:24:00,movies,1,,,0,25,21,5,en,en,Rabbit-Proof Fence is a gem of Aussie cinema!,"['comic book', 'book jacket, dust cover, dust jacket, dust wrapper']","['a woman holding a teddy bear in a store .', 'a woman holding a teddy bear in a store', 'a woman holding a teddy bear in front of a clock .']",0.0054030730389058,1.626878474780824e-05,0.0002048314345302,0.0029427930712699,0.0010507201077416,7.487235416192561e-05,0.0001574647903908,Moore River,115.49842,-31.35428
126920,STY1660526109,27359,USR1644690935,female,12,End of commentary career for Ian Chappell!,2022-02-13 00:05:00,Sports,1,LA Rams Win the Superbowl ,Sports ,0,45,51,23,en,en,End of commentary career for Ian Chappell!,"['burrito', 'hotdog, hot dog, red hot']","['a man with a beard is eating a sandwich .', 'a man in a suit eating a sandwich .', 'a man with a beard is eating a doughnut .']",0.0293952971696853,4.186699879937805e-05,0.0393969044089317,0.0001853572030086,0.0027703437954187,0.0001172032134491,0.0010314559331163,Sydney,151.20732,-33.86785
126917,STY1660524878,28665,USR1646194669,,17,Get ready to see Saturn!,2022-02-03 09:47:00,nasa,1,,,0,56,49,28,en,en,Get ready to see Saturn!,"['spotlight, spot', 'table lamp']","['a close up of a mouse on a keyboard', 'a close up of a computer mouse on a desk .', 'a close up of a computer mouse on a desk']",0.0004770437953993,1.378553520225978e-06,3.0012686693225987e-05,8.298785542137921e-05,0.000130446118419,1.871462336566765e-05,1.2720104678010102e-05,Blue Earth County,-94.06703,44.03459
126916,STY1660524664,28665,USR1646194669,,17,NASA Artemis 1 Mission Update,2022-02-03 09:47:00,nasa,1,,,0,56,49,28,en,en,NASA Artemis 1 Mission Update,"['drilling platform, offshore rig', 'space shuttle']","['a large building with a clock on it .', ""a large building with a large clock on it 's side ."", 'a large building with a large clock on it .']",0.0003983687493018,1.346173803540296e-06,2.805432995955925e-05,6.703654071316123e-05,0.0001082659364328,2.1430249034892768e-05,1.2176617019576952e-05,Half Moon Bay,-122.42859,37.46355
126915,STY1660524407,27066,USR1644356188,,12,Glory for USA!,2022-09-02 03:06:00,"Sports, Sports",1,Serena Williams Plays Final Match at US Open ,Sports ,1,45,49,22,en,en,Glory for USA!,"['puck, hockey puck']","['a group of people riding skis down a snow covered slope .', 'a group of people riding skis on top of a snow covered slope .', 'a group of people riding skis on top of snow covered ground .']",0.0005384077667258,1.4072882095206296e-06,3.634852691902779e-05,9.979661263059823e-05,0.000149546234752,1.9941755454055965e-05,1.246083320438629e-05,Republic of Austria,13.33333,47.33333
126912,STY1660523649,27062,USR1644351315,,12,"Denise Dowse, Actress in ‘Beverly Hills, 90210’ and ‘Insecure,’ Dies at 64",2022-09-02 01:45:00,hollywood,1,Serena Williams Plays Final Match at US Open ,Sports ,1,45,49,22,en,en,"Denise Dowse, Actress in ‘Beverly Hills, 90210’ and ‘Insecure,’ Dies at 64","['suit, suit of clothes', 'miniskirt, mini']","['a man and a woman standing next to each other .', 'a man and a woman are posing for a picture .', 'a woman and a man are standing together .']",0.0054144291207194,1.08226049633231e-05,0.0007192491902969,0.0003577015304472,0.0016213037306442,5.762812361354008e-05,0.0007188342278823,Hollywood,-80.14949,26.0112
126911,STY1660523435,20802,USR1642092657,male,33,"Serie A: vincono Lazio, Roma, Fiorentina e Spezia",2022-01-13 22:20:00,"calcio, serie a, sport",1,,,0,25,15,4,it,it,"Serie A winners Lazio, Roma, Fiorentina and Spezia","['torch', 'ballplayer, baseball player']","['a group of men standing next to each other .', 'a group of men standing next to each other holding racquets .', 'a group of men standing next to each other on a tennis court .']",0.0003911943349521,1.453977915844007e-06,3.362467759870924e-05,7.820009341230616e-05,0.0001074997344403,1.560904820507858e-05,1.3311491784406826e-05,Rome,12.51133,41.89193
126910,STY1660521073,22890,USR1642432836,,21,Unione Nazionale Consumatori su inflazione,2022-01-17 20:50:00,"italia, italy, italy fun facts, italy government",1,,,0,30,21,6,it,it,National Union of Consumers on inflation,"['streetcar, tram, tramcar, trolley, trolley car', 'trolleybus, trolley coach, trackless trolley']","['a red and white bus driving down a street .', 'a red and white bus on a city street .', 'a red and white bus on a city street']",0.0003708582953549,1.9592382614064263e-06,4.110253939870745e-05,7.930741412565112e-05,9.483265603194012e-05,1.5770105164847337e-05,1.6954656530288048e-05,Reggio Calabria,15.66129,38.11047
126909,STY1660520939,22890,USR1642432836,,21,le città con cibo e luce più cari,2022-01-17 20:50:00,"prezzi, italia, italian, italian food",1,,,0,30,21,6,it,it,the cities with the most precious food and light,"['sweatshirt', 'lab coat, laboratory coat']","['a man wearing a tie and a shirt .', 'a man wearing a tie and a shirt and tie .', 'a young boy wearing a tie and a shirt .']",0.0007331357337534,4.492275820666691e-06,9.535915887681767e-05,0.0002091206260956,0.0001220907433889,2.2200892999535423e-05,5.11064899910707e-05,Como,9.08744,45.80998
